"","class","rank","dataSetID","dataSetName","inGroups","pValue","Bonferroni","FDR","nCommonGenes","fracOfEffectiveClassSize","expectedFracOfEffectiveClassSize","enrichmentRatio","classSize","effectiveClassSize","fracOfEffectiveSetSize","effectiveSetSize","shortDataSetName","overlapGenes"
"36","blue",26,"Nowakowski 2017 earlyRG","Nowakowski 2017 earlyRG","Cell Types",2.11562153023359e-10,1.28629789038202e-07,3.29819971892827e-09,249,0.172796668979875,0.121861990664816,1.41797018116301,2189,1441,0.257763975155279,966,"Nowakowski 2017 earlyRG","ADD1,ADD2,AKAP6,AKR1A1,ALDH1B1,ANK3,AP3S1,ARHGAP21,ARPP21,ASXL3,ATAT1,ATCAY,ATL1,AUTS2,BCL11A,BCL11B,BRD3,C16orf45,CACNA1E,CAMTA1,CBLB,CD24,CDON,CENPK,CENPW,CHL1,CKS2,CMBL,CNR1,COL11A1,COL4A5,COPS8,CPE,CRMP1,CSNK2B,CSRNP3,CTNNA2,CTNND2,DACH1,DCAF7,DCHS1,DCLK1,DCLK2,DCX,DDX19A,DGCR8,DIP2A,DLX2,DPYSL3,DUT,DYNLT1,EEF1D,EFR3B,ELAVL2,ELAVL3,EMX2,EPHA5,FABP7,FAM49A,FDFT1,FEZ1,FGF12,FGFR3,FXYD6,GABRB3,GAD1,GAP43,GLI2,GLI3,GMNN,GNAO1,GNG4,GPM6B,GPR161,GRIA1,GRIA2,H1F0,H1FX,H2AFZ,HES6,HEY1,HIF3A,HMGB3,ICA1L,IGF2BP1,INA,ITSN1,KALRN,KIAA1549,KIF5A,KIF5C,LDHA,LEF1,LMO3,LMO4,LRRC4C,LRRC7,LSM4,MAD2L1,MAGED2,MAPT,MASP1,MCAM,MCM4,MCM7,MDK,MDM1,MEIS2,MEX3A,MFAP2,MLLT11,MLLT3,MMP16,MND1,MOB3B,MSRA,MTPN,MYO5A,MYT1L,NAP1L1,NAV1,NCAM1,NELL2,NEO1,NETO2,NEUROD2,NEUROD6,NFIA,NFIB,NFIX,NFYB,NHSL1,NNAT,NOVA2,NRCAM,NRXN1,NRXN3,NTM,NTRK3,NUDT3,NUP93,PAK3,PAX6,PBX1,PCDH17,PCDH9,PHACTR1,PHACTR3,PHLPP1,PHYHIPL,PKIA,POLR2J,POU3F2,PPFIA2,PPP2R1A,PPP2R2B,PPP2R3A,PRKAR2B,PRRC2B,PSAT1,PSIP1,PSMB7,PSMD14,PTN,PTPRZ1,RAB30,RBFOX1,RBFOX2,RBM4B,RBM8A,RFX4,RNF165,RNPS1,ROBO1,ROBO2,RPA2,RPL32,RPS7,RUFY2,RUFY3,SACS,SATB2,SCG3,SCN3A,SCN3B,SDC3,SDK2,SEL1L3,SEMA5A,SEMA6D,SEPT3,SESTD1,SETBP1,SEZ6,SGIP1,SIVA1,SLC1A3,SLITRK2,SLITRK5,SMARCC2,SMARCE1,SNAP25,SNRPD1,SOX11,SOX12,SOX2,SPC24,SPIN1,SRGAP1,SRRM4,ST7,ST8SIA1,ST8SIA2,STMN2,STX12,SUDS3,SYT4,TAGLN3,TBR1,TCF7L1,TCP1,THUMPD1,TIAM2,TMEM97,TMOD2,TMSB10,TNFRSF19,TNIK,TOMM5,TOX3,TRIM9,TSPAN6,TTC3,TTYH1,TUBA1A,TUBB,TUBB2B,TUBE1,UCHL1,UNC5D,UNC79,VEZT,VOPP1,WASF1,WIPI2,YWHAE,ZNF462,ZNF704,ZWINT"
"37","blue",27,"Nowakowski 2017 Excitatory Neuron V1 - late born","Nowakowski 2017 Excitatory Neuron V1 - late born","Cell Types",2.17639213759269e-10,1.32324641965636e-07,3.3081160491409e-09,326,0.226231783483692,0.16853790841428,1.34231987101439,2189,1441,0.244011976047904,1336,"Nowakowski 2017 Excitatory Neuron V1 - late born","ACOT7,ACSL3,ACTR3B,ADAMTSL3,ADCY1,ADD2,ADK,ALDH1B1,ANAPC5,ANK3,ANKRD13B,ANP32A,ANXA5,AP1M1,AP2B1,AP3B2,AP3S1,ARHGAP23,ARPP21,ATAT1,ATL1,ATP1A3,ATP2B4,ATP6V1G2,AUTS2,AXL,B3GALT1,BCL11B,BEX1,BEX2,BHLHE22,C16orf45,C1orf21,CACNA1C,CACNA1E,CADM3,CAMKV,CAMTA1,CCDC28B,CCT7,CDH2,CELF5,CEP70,CEP78,CHGB,CHL1,CHMP2A,CHRM3,CKS2,CLIP3,COL11A1,CPE,CRMP1,CSMD1,CSRNP3,CTNNB1,CTNND2,CUEDC2,DAB1,DACT1,DCLK1,DDAH1,DEF8,DISP2,DKK3,DLX2,DNM3,DOK5,DPP6,DPYSL3,DPYSL5,EDF1,EFR3B,EIF3L,ELAVL3,EPHA3,EPHA4,EPHB1,EPHB6,ERC2,ERI3,FABP7,FAM124A,FAM155A,FAM192A,FAM49A,FAM84A,FAT4,FBXL16,FEZ1,FGF12,FGF13,FGF14,FHL1,FKBP1A,FMN2,FRMD3,FZD3,G2E3,GABBR2,GABRA2,GABRB2,GABRB3,GAD1,GAP43,GDAP1L1,GFRA2,GNAO1,GNB4,GPR85,GRIA1,GRIA4,GRM3,GSR,GUCY1A3,H2AFV,HAT1,HDAC2,HES6,HMGCR,HOMER2,HUNK,ICA1L,IGSF21,IGSF3,INA,ITSN1,JAKMIP1,JPH4,KBTBD11,KCNK2,KCTD3,KIAA1549L,KIF26B,KIF5A,KIF5C,KLC1,PHOSPHO2-KLHL23,L1CAM,LCMT1,LINGO1,LMO4,LONRF2,LRRC4C,LRRN3,LRRTM4,LSM11,LUZP2,MAGI1,MAPT,MAST1,MDGA1,MEIS2,MEX3A,MGST3,MLLT11,MOB3B,MPPED1,MRPL30,MRPL45,MRPS17,MSRA,MTPN,MVD,MYCN,MYL6B,MYO5A,MYT1L,NAA10,NAGK,NAP1L1,NAV1,NCAM1,NECAB1,NELL2,NEO1,NEUROD6,NFIA,NFIB,NHSL1,NIT2,NKAIN2,NME1,NMRAL1,NNAT,NOVA2,NR2F1,NRCAM,NRXN2,NRXN3,NTM,NTRK3,NUDCD2,NUDT21,NUDT3,NUMBL,OPCML,OSBPL6,PA2G4,PAFAH1B2,PAFAH1B3,PALLD,PARP6,PAX6,PCDH11X,PCDH11Y,PDCD5,PFDN4,PFDN5,PGAP1,PHACTR1,PHACTR3,PHPT1,PIK3C2B,PKIA,PLXNA1,PNMA2,POU3F1,POU3F2,POU3F3,PPFIA2,PPP1R14C,PPP2R1A,PRKAR2B,PRRT2,PSMA5,PSMB1,PSMB4,PSMB5,PSMC4,PTN,PTPN5,PTPRZ1,RAB15,RAD23A,RAD51C,RALYL,RBFOX3,RFTN2,RGS17,RIMS2,RNF157,RNF165,ROBO1,RORB,RPL32,RPL37A,RPS15A,RRP15,RUNDC3B,RUSC1,RYR2,SATB2,SC5D,SCN3A,SCN3B,SDC3,SDK2,SEPT11,SEPT3,SFXN3,SH3GL3,SHC3,SHISA9,SLC1A3,SLC44A5,SLIT1,SLITRK5,SMARCC2,SNCA,SNRPF,SOX11,SOX12,SOX2,SOX6,SPIN1,SPOCK1,SREBF2,SRGAP1,SSBP3,ST8SIA1,ST8SIA2,STMN1,STMN2,STMN3,STMN4,STX12,SYBU,SYN3,SYNGR3,SYT16,SYT4,TAGLN3,TBC1D30,TBR1,THRA,THY1,TMEFF2,TMEM150C,TMOD2,TMPO,TP53I11,TRAPPC4,TRIM16L,TRIM67,TRIM9,TSC22D1,TSHZ3,TSPAN18,TUBA1A,TUBA1B,TUBB,TUBB3,UBE2QL1,UCHL1,UNC13A,UNC5C,UNC79,VASH2,VCAN,WASF1,WDR13,YWHAE,ZBTB8A,ZFR2,ZNF664"
"38","blue",28,"Lake 2018 In6a","Lake 2018 In6a","Cell Types",2.32282433379795e-10,1.41227719494916e-07,3.44457852426623e-09,60,0.0416377515614157,0.0189226693578908,2.20041637751561,2189,1441,0.4,150,"Lake 2018 In6a","ADCY1,ASTN2,ATP1A3,AUTS2,BLCAP,BTBD11,CAMTA1,CNTNAP5,COL11A1,CPLX1,DAB1,DENND5B,DGKB,DOK5,DPP10,EPHA5,FGF12,FGF13,FSTL5,FUT9,GABRB2,GAD1,GRIA1,GRIA3,GRIA4,GRID1,GRIP1,GRM5,SCHIP1,KCNC2,KCNMB4,KCNQ5,KIAA1211,LANCL1,LRRC4C,LRRC8B,LUZP2,MDGA2,OSBPL6,PARM1,PNMA2,PRICKLE2,PTPRN2,RAB3C,RBMS3,RYR1,SCN8A,SETBP1,SHISA9,SLC2A13,SOX6,SPARCL1,SPOCK1,SPOCK2,SRGAP1,SUSD4,TMEM132B,TMEM132C,UNC5C,UNC5D"
"39","blue",29,"Lake 2018 In1c","Lake 2018 In1c","Cell Types",2.50673535063427e-10,1.52409509318564e-07,3.62879784091818e-09,56,0.0388619014573213,0.0171565535511543,2.26513450626607,2189,1441,0.411764705882353,136,"Lake 2018 In1c","ALCAM,ATCAY,BTBD11,C16orf45,CACNA1B,CACNA1E,CALB2,CDH10,CHRM3,CHSY3,CLSTN2,CNR1,CNTNAP5,CPLX2,CSMD1,CXCL14,DAB1,DCLK1,DKK3,DLX1,GAD1,GRIA1,GRIN1,GRIP1,KCNH7,KCNIP1,KIAA1211,LRP1B,LRRC4C,LRRC7,MYT1L,NCAM1,NETO2,NFIB,NPAS3,NRXN3,PAK3,PCDH11X,PNMA2,RBFOX2,RGS6,ROBO1,ROBO2,SCN3A,SEMA6D,SETBP1,SHISA9,SLC44A5,SORCS1,SRRM4,SYNPR,TAC3,TMEM132B,TMEM59L,TNIK,ZNF483"
"40","blue",30,"Nowakowski 2017 Early Born Deep Layer/subplate Excitatory Neuron PFC","Nowakowski 2017 Early Born Deep Layer/subplate Excitatory Neuron PFC","Cell Types",4.70403141600906e-10,2.86005110093351e-07,6.65128163007793e-09,327,0.226925746009715,0.170177873091964,1.33346211165235,2189,1441,0.242401779095626,1349,"Nowakowski 2017 Early Born Deep Layer/subplate Excitatory Neuron PFC","ABLIM3,ACOT7,ADAM19,ADAM23,ADCY1,ADCY2,AGAP1,AMOTL2,AMPH,ANAPC5,ANK3,ANKRD28,ANXA5,AP1M1,ARPP21,ASTN1,ASTN2,ASXL3,ATAT1,ATP1A3,ATXN7L3B,AUTS2,AXL,B3GALT2,B3GAT1,BCAT1,BCL11A,BCL11B,BCL7A,BEX2,BEX4,BRD8,C16orf45,CACNA1B,CACNA1C,CACNA1E,CACNB3,CADM3,CAMKV,CAMTA1,CCDC88C,CDH10,CDH6,CELF5,CHGB,CHL1,CIRBP,CKS2,CLIP3,CLSTN2,CNKSR2,CNR1,CNTN3,COL11A1,CPE,CRYM,CSMD1,CSRNP3,CTNND2,DAB1,DACT1,DCBLD2,DCC,DCLK1,DCX,DDAH1,DGCR8,DIP2A,DISP2,DLX2,DMAP1,DNM1,DNM3,DNMT1,DPP10,DPP6,DPY19L2,DROSHA,DSCAML1,EEF1D,EFR3B,ELFN2,ENOX1,EPHA3,EPHA4,EPHA7,ERC2,FABP7,FAM13C,FAM155A,FAM196A,FAM49A,FAT4,FDFT1,FEZF2,FGF12,FGF13,FKBP1B,FMN2,FRMD3,FSTL5,FUT9,FXYD6,GABBR2,GABRA2,GABRA3,GABRB3,GAD1,GAP43,GDPD1,GNAO1,GNB4,GPR85,GRIA2,GRIK2,GRIK3,GRIP1,GRM3,GRM5,GUCY1A3,H2AFY2,H2AFZ,HECW1,HES6,HMGB3,HMGN1,HOMER2,HSF2,HUNK,IGSF21,IGSF3,INA,ISLR2,ITSN1,JPH4,KBTBD11,KCNH7,KCNMB4,KCNN2,KIAA1549L,SHISAL1,KIF5A,KLC1,L1CAM,LHX2,LIN7A,LINGO1,LMO3,LONRF2,LRP1B,LRRC7,LRRTM4,LSAMP,LSM11,MACROD2,MAGEH1,MAP3K13,MAPT,MCM7,MCTS1,MDK,MEIS2,MEX3A,MMP16,MN1,MNAT1,MOB3B,MPPED1,MSRA,MTCH2,MTPN,MYO5A,MYT1L,NAV1,NELL2,NEO1,NEUROD6,NFIA,NFIB,NFIX,NHLH2,NHSL1,NLGN1,NONO,NR2F1,NRCAM,NRP2,NRXN1,NRXN3,NTM,NTRK3,NUCKS1,NUDT3,OPCML,OSBPL10,OSBPL6,PALLD,PARVB,PAX6,PBX1,PCDH10,PCDH17,PCDH9,PDE10A,PFDN4,PHACTR1,PHACTR3,PHYHIPL,PKIA,PLEKHA5,POU3F2,POU3F3,PPP2R2B,PRDM8,PRDX2,PRICKLE2,PRKAR2B,PRKD1,PRRC2B,PSMB5,PSMB6,PSMD14,PSMD7,PTGFRN,PTN,PTPRZ1,RAB30,RAB3C,RALYL,RBFOX1,RBFOX2,RBFOX3,RBM4,RFTN2,RGS17,RGS6,RGS7,RIMS2,RNF157,ROBO1,ROBO2,RORB,RPL32,RPL38,RYR2,RYR3,SATB1,SATB2,SCN3A,SCN3B,SDK2,SEL1L3,SEPT3,SEZ6,SGIP1,SH3GL2,SHISA9,SIKE1,SLC1A3,SLC6A15,SLIT1,SLITRK1,SLITRK2,SLITRK5,SNAP25,SNAPC3,SNCA,SOCS2,SORCS1,SOX11,SOX2,SOX6,SPCS3,SPHKAP,SPOCK1,SRCIN1,SRGAP1,SRPK1,SSBP3,ST18,STMN1,STMN4,STOX2,STX12,SUSD4,SYBU,SYN3,SYT11,SYT16,SYT7,TBC1D30,TBR1,THRA,TMEM150C,TMEM163,TMEM178A,TMOD2,TNIK,TP53I11,TRAP1,TRIB2,TRIM16L,TRIM16,TRIM67,TRIM9,TSHZ3,TSPAN18,TTC39C,TUBA1B,TUBB,TUBB2B,TUBB3,TUBE1,UBE2QL1,UBFD1,UNC79,VAMP2,VASH2,VCAN,VEZT,WASF1,WDR13,YWHAQ,ZFPM2,ZNF32,ZNF462,ZNF704"
"41","blue",31,"Lake 2018 Purk2","Lake 2018 Purk2","Cell Types",5.59382954120432e-10,3.40104836105223e-07,7.72965536602779e-09,84,0.058292852185982,0.0307808754888356,1.89380098064868,2189,1441,0.344262295081967,244,"Lake 2018 Purk2","ADAM11,ADAM12,ADCY1,AMPH,ATP1A3,AUTS2,BTBD11,CAMTA1,CLASP1,CLSTN2,CNKSR2,CNR1,CNTNAP5,CSMD1,DENND5B,DPP6,DSCAML1,ELAVL3,ELP4,EML5,EPHB1,ERC2,FAM155A,FGF14,FHOD3,FRMD3,FSTL5,GABRB2,GABRG2,GAD1,GAD2,GALNT13,GALNT14,GMDS,GRIA4,GRID1,GRID2,GRIK3,HECW1,HPCAL4,KIAA1211,LRRC4C,LSAMP,MACROD2,MAP3K13,MDGA2,MEGF10,MPPED2,MSRA,MYT1L,NFIA,NFIB,NKAIN2,NLGN1,NRG2,NRXN3,NXPH1,OSBP2,PBX1,PHYHIPL,PRMT8,PTPRT,PTPRZ1,RAB3C,RBFOX2,RELN,RYR1,SCN8A,SH3GL2,SLC12A5,SPOCK1,SPOCK2,ST8SIA1,SYN3,TCERG1L,TMEM178A,TRIM9,TSPAN5,UNC13A,UNC5C,UNC5D,VAV3,VCAN,ZFPM2"
"42","blue",32,"Lake 2018 In1a","Lake 2018 In1a","Cell Types",5.74484631867642e-10,3.49286656175526e-07,7.76192569278947e-09,70,0.0485773768216516,0.023968714519995,2.02669929508017,2189,1441,0.368421052631579,190,"Lake 2018 In1a","ALCAM,ATCAY,ATP1A3,C16orf45,CACNA1B,CDH4,CELF5,CHL1,CHRM3,LOC101929970,CNR1,CNTN3,COL16A1,CPLX2,CXCL14,DAB1,DGKB,DKK3,DPP6,ELAVL2,ENOX1,FGF14,FSTL5,GABRB2,GABRG2,GAD1,GAD2,GRIA1,GRIK1,GRIK2,GRIP1,KCNC2,KCNIP1,KCNQ3,KCNQ5,KIAA1211,KLC1,MYT1L,NECAB2,NETO2,NFIB,NPAS3,NRIP3,NRXN1,NRXN3,NXPH1,PARM1,PHYHIPL,PNMA2,PRKD1,PTPRS,RAB3C,RBMS3,RELN,RNF157,ROBO1,ROBO2,SEMA6D,SH3RF3,SHISA9,SLC2A13,SORCS1,SPOCK2,SUSD4,SYN2,SYNPR,SYT11,TUBA1A,UCHL1,ZNF483"
"43","blue",33,"Lake 2018 Purk1","Lake 2018 Purk1","Cell Types",5.87286512572558e-10,3.57070199644115e-07,7.76239564443729e-09,76,0.0527411519777932,0.0268701904882049,1.96281273111721,2189,1441,0.356807511737089,213,"Lake 2018 Purk1","ADAM11,ADAM12,ADCY1,AMPH,ASTN1,ASTN2,ATP1A3,AUTS2,BCAN,BTBD11,CADM3,CNTNAP5,CSMD1,DENND5B,DGKB,DPP6,DSCAML1,ELP4,EML5,EPHB1,ERC2,FAM155A,FGF14,FHOD3,FRMD3,GABRG2,GAD1,GAD2,GALNT13,GALNT14,GRIA3,GRIA4,GRID1,GRID2,GRIK3,GRM3,HECW1,KIRREL3,LMCD1,LSAMP,MACROD2,MAP3K13,MEGF10,MPPED2,MSRA,MYT1L,NFIA,NFIB,NLGN1,NRG2,NRXN1,NRXN3,NTM,OSBP2,PBX1,PPP2R3A,PRMT8,PTPRT,RAB3C,RBFOX2,RELN,RYR1,SLC12A5,SLC8A3,SPOCK1,SPOCK2,SYN2,SYN3,TMEM178A,TRIM9,TSPAN5,UNC5C,UNC5D,VAV3,VCAN,ZFPM2"
"44","blue",34,"Lake 2018 In8","Lake 2018 In8","Cell Types",8.01457599285877e-10,4.87286220365813e-07,1.03677919226769e-08,60,0.0416377515614157,0.0194272738741012,2.14326270537235,2189,1441,0.38961038961039,154,"Lake 2018 In8","ADCY2,ASTN2,AUTS2,BCL11A,BEX1,CHRM3,CTNNA2,DAB1,DNM1,DPP6,ELAVL2,ENOX1,EPHB6,GAD1,GAD2,GRIA1,GRIA3,GRIK1,GRIK2,GRIK3,GRIN1,GRIN3A,GRIP1,GRM5,KCNC2,KCNIP1,KIF26B,LRRC8B,MAGI1,MPPED1,MYT1L,NETO2,NPAS3,NRIP3,NRXN3,NXPH1,PCDH11X,PCDH11Y,PCDH15,PDE1C,PNMA2,PTPRN2,RAB3C,RBFOX1,RBMS3,RIMS2,ROBO1,ROBO2,RPH3A,RUNDC3B,RYR2,SETBP1,SLC44A5,SOX6,SPARCL1,ST6GALNAC5,SYNPR,TMEFF2,TMEM59L,UCHL1"
"45","blue",35,"Lake 2018 In6b","Lake 2018 In6b","Cell Types",1.51760985293325e-09,9.22706790583419e-07,1.92230581371546e-08,64,0.0444136016655101,0.0215718430679955,2.05886912516081,2189,1441,0.374269005847953,171,"Lake 2018 In6b","ADCY1,ASTN2,ATP1A3,BLCAP,BTBD11,CAMTA1,CNTNAP5,CPLX1,DNM1,DPP10,EFR3B,ELAVL2,ENOX1,ERC2,FGF12,FGF13,FHOD3,GABRB2,GAD1,GAD2,GRIK3,GRIP1,GRM5,ITSN1,KCNC2,KCNT1,KIF26B,LANCL1,LPCAT4,LRRC4C,LRRC8B,LRRTM4,LUZP2,MAGI1,MDGA2,MMP16,NDST3,NXPH1,OSBPL6,PNMA2,PRICKLE2,PTPRN2,PTPRS,RAB3C,RBFOX1,RBMS3,RNF157,ROBO2,SCN8A,SETBP1,SH3RF3,SHISA9,SLC44A5,SOX6,SPARCL1,SPIN1,SRRM4,ST6GALNAC5,ST8SIA1,SYN2,TMEM132B,TMEM132C,TSC22D1,UNC5D"
"46","blue",36,"Nowakowski 2017 MGE Progenitors","Nowakowski 2017 MGE Progenitors","Cell Types",4.30025352095897e-09,2.61455414074305e-06,5.33582477702663e-08,334,0.231783483691881,0.177620789706068,1.30493442842723,2189,1441,0.237215909090909,1408,"Nowakowski 2017 MGE Progenitors","ACAT2,ACTL6A,AKAP6,ANAPC11,ANAPC5,ANK3,ANP32A,ANXA5,ARHGAP21,ARHGEF26,ARPP21,ASCL1,ASRGL1,ASXL3,ATAD5,ATAT1,ATXN7L3B,AUTS2,B3GALT1,BCL11A,BCL11B,BEX2,BRD8,BUB3,BZW2,CACNA1E,CAMTA1,CBLB,CCT5,CCT7,CDC23,CDCA7L,CDH2,CDK16,CDK5RAP2,CDON,CENPC,CENPK,CENPL,CENPM,CENPW,CEP70,CHL1,CHMP2A,CKS2,CNR1,COPS8,CPE,CRMP1,CSRNP3,CTNNA2,CTNND2,DAB1,DCAF7,DCLK1,DCLK2,DCTN3,DCX,DGKB,DHFR,DLL1,DLL3,DLX1,DLX2,DNMT1,DPYSL3,DPYSL5,DTYMK,DUT,ECI2,LOC107984923,EIF3E,ELAVL4,ENOX1,EPHA3,EPHA4,EPHA5,EXO1,EXOSC9,F2R,FABP7,FAM49A,FBN1,FBXO5,FGF12,FKBP1A,FRMD5,FUT9,G2E3,GAD1,GAD2,GINS2,GMNN,GNAO1,GNG11,GPR161,GPSM2,GRIA1,GRIA2,GRIA3,GRIK3,GTF2A2,H1F0,H1FX,H2AFV,H2AFX,H2AFZ,HAT1,HAUS1,HDAC2,HDAC6,HES6,HIRIP3,HMGB3,HMGCR,HMGN1,HMGN4,HNRNPR,HYLS1,ICA1L,IDH2,IGDCC4,IGF2BP1,IGSF3,ILF2,INA,INSM1,ITSN1,KALRN,KIAA1549,KIF5A,KIF5C,KLC1,LDHA,LHX2,LIG1,LMNB2,LMO1,LRRC7,LSAMP,LSM3,LSM5,MAD2L1,MAD2L2,MAGED2,MAGI1,MAP3K13,MAPT,MCAM,MCM4,MCM6,MCM7,MCM8,MDK,MEIS2,MLLT11,MLLT3,MMP16,MNAT1,MND1,MOB3B,MPPED1,MPPED2,MPRIP,MSRA,MTCH2,MXD3,MYBL1,MYBL2,MYEF2,MYT1L,MZT1,NAV1,NCAM1,NCS1,NECAB1,NEO1,NEUROD2,NEUROD6,NFIA,NFIB,NFIX,NHSL1,NNAT,NONO,NRCAM,NRXN1,NRXN3,NSMCE1,NTM,NTRK3,NUCKS1,NUDCD2,NUP205,NUP37,OLA1,ORC6,PAX6,PCDH10,PCDH17,PCDH9,PDLIM3,PDP1,PGAP1,PHACTR1,PHACTR3,PHF6,PHGDH,PKIA,PLEKHA5,PLXNC1,POC5,POLH,PPFIA2,PPM1G,PPP2R2B,PPP2R3A,PRIM1,PRIM2,PRKAR2B,PSIP1,PSMB2,PSRC1,PTGFRN,PTN,PTPRN2,PTPRS,PTPRZ1,RAB13,RAB6A,RAD18,RANGAP1,RBFOX1,RBFOX2,RBM8A,RBMX,RFC2,RFC3,RFC4,RFTN2,RHOBTB3,RNASEH2A,RNF26,RNPS1,ROBO1,ROBO2,RPL37A,RPS15A,RRM1,RUFY2,RUVBL1,RUVBL2,RWDD1,SACS,SAE1,SATB2,SCG3,SCN3A,SCN3B,SDC3,SEL1L3,SEMA5A,SEMA6D,SEPT3,SESTD1,SEZ6,SFRP2,SGIP1,SLC1A3,SLC44A5,SLITRK1,SMPD4,SNAP25,SNAPC3,SOX11,SOX2,SOX6,SP9,SPC24,SREBF2,SRGAP1,SRGAP3,SRPK1,ST18,ST8SIA1,ST8SIA2,STMN1,STMN2,STMN4,STX12,STXBP5L,SUGP2,SYT11,SYT4,TAGLN3,TBR1,TCP1,TDP1,THOC7,TIMM13,TMOD2,TMPO,TMSB10,TNFAIP8L1,TNIK,TOMM5,TOP2B,TOX3,TRIB2,TRIM9,TSC22D1,TTC3,TTC39C,TUBA1A,TUBA1B,TUBB,TUBG1,TXN,UBE2S,UBE4B,UBR7,UCHL1,UNC5D,UNC79,VAMP2,VANGL2,VCAN,WASF1,XRCC2,YBX1,YEATS4,ZNF462,ZNF704,ZWINT"
"47","blue",37,"Lake 2018 Ex3e","Lake 2018 Ex3e","Cell Types",5.50473670568728e-09,3.34687991705787e-06,6.56250964128994e-08,99,0.0687022900763359,0.0398637567806232,1.72342738428834,2189,1441,0.313291139240506,316,"Lake 2018 Ex3e","ACSL3,ADCY1,ADD2,APBA2,ARPP19,ATL1,BAALC,BEX1,BEX2,BEX4,BLCAP,C16orf45,CA11,CABP1,CAMK2A,CAMKV,CELF5,CHGA,CHGB,CHL1,CHN1,CNTN3,CREG2,CRYM,DCLK1,DIRAS2,DKK3,DNM1,EID1,ELAVL4,EPHA4,EPHB6,FAM49A,FEZ1,FHL1,FZD3,GABRG2,GAP43,GRIN1,KCNB1,KIAA1549L,KIF5A,KIFC2,KLC1,LINGO1,LMO3,LMO4,LONRF2,MOAP1,NAP1L1,NECAB1,NELL2,NGEF,NRCAM,NRGN,NUDT3,PAK3,PDP1,PFDN5,PNMA2,PTPRN,RIMS3,RPL32,RPL38,RUNDC3A,SATB2,SCN3B,SCN8A,SCRN1,SEPT11,SLC12A5,SLIT1,SNAP25,SNCA,SPARCL1,ST6GALNAC5,ST8SIA3,STMN1,STMN2,STMN3,SV2B,SYBU,SYN1,SYN2,SYT11,SYT4,SYT7,TAGLN3,THY1,TMEM59L,TMSB10,TSC22D1,TUBA1A,TUBA1B,UCHL1,UNC13A,WASF1,YWHAE,ZNF483"
"48","blue",38,"Lake 2018 In3","Lake 2018 In3","Cell Types",9.43004931959448e-09,5.73346998631344e-06,1.10259038198335e-07,55,0.0381679389312977,0.0181657625835751,2.10109202714165,2189,1441,0.381944444444444,144,"Lake 2018 In3","ADCY2,AK5,ATCAY,ATP1A3,BTBD11,CACNA1C,CAMTA1,CDH10,CHRM3,CNTN3,CSMD1,CXCL14,DAB1,DCC,DCLK1,EGFR,EXT1,FHOD3,GABBR2,GABRB2,GAD1,GALNT13,GRIK2,GRIN1,GRIP1,KCNC2,KCNH7,KIRREL3,LRRC4C,LSAMP,MYT1L,NCAM1,NLGN1,NRXN3,NTRK3,OPCML,PAK3,PCDH11X,PLEKHA5,PRICKLE2,RARB,RBFOX2,RERG,RGS6,ROBO1,ROBO2,RYR3,SEZ6,SLC2A13,SLC44A5,SRRM4,SUSD4,SYNPR,TMEM132B,TSHZ2"
